speaker_idx,audio_idx,sr,n_samples
59,arr_48408,22050,81503
59,arr_48409,22050,58376
59,arr_48410,22050,83757
59,arr_48411,22050,54887
59,arr_48412,22050,80017
59,arr_48413,22050,60153
59,arr_48414,22050,92545
59,arr_48415,22050,47977
59,arr_48416,22050,55528
59,arr_48417,22050,78179
59,arr_48418,22050,73243
59,arr_48419,22050,51793
59,arr_48420,22050,69655
59,arr_48421,22050,59373
59,arr_48422,22050,80008
59,arr_48423,22050,86485
59,arr_48424,22050,54365
59,arr_48425,22050,59023
59,arr_48426,22050,80011
59,arr_48427,22050,58320
59,arr_48428,22050,97002
59,arr_48429,22050,57447
59,arr_48430,22050,80992
59,arr_48431,22050,69737
59,arr_48432,22050,65908
59,arr_48433,22050,78119
59,arr_48434,22050,68789
59,arr_48435,22050,61243
59,arr_48436,22050,66671
59,arr_48437,22050,52422
59,arr_48438,22050,85646
59,arr_48439,22050,43463
59,arr_48440,22050,66805
59,arr_48441,22050,58447
59,arr_48442,22050,54628
59,arr_48443,22050,52711
59,arr_48444,22050,83216
59,arr_48445,22050,75346
59,arr_48446,22050,63138
59,arr_48447,22050,53732
59,arr_48448,22050,58434
59,arr_48449,22050,62170
59,arr_48450,22050,75380
59,arr_48451,22050,82897
59,arr_48452,22050,48960
59,arr_48453,22050,75318
59,arr_48454,22050,82841
59,arr_48455,22050,57462
59,arr_48456,22050,63995
59,arr_48457,22050,65398
59,arr_48458,22050,54618
59,arr_48459,22050,64956
59,arr_48460,22050,63104
59,arr_48461,22050,67769
59,arr_48462,22050,61820
59,arr_48463,22050,61254
59,arr_48464,22050,72783
59,arr_48465,22050,87586
59,arr_48466,22050,128279
59,arr_48467,22050,58320
59,arr_48468,22050,57006
59,arr_48469,22050,54607
59,arr_48470,22050,50920
59,arr_48471,22050,62143
59,arr_48472,22050,57422
59,arr_48473,22050,63621
59,arr_48474,22050,78109
59,arr_48475,22050,61154
59,arr_48476,22050,54576
59,arr_48477,22050,81861
59,arr_48478,22050,71596
59,arr_48479,22050,105291
59,arr_48480,22050,72454
59,arr_48481,22050,55555
59,arr_48482,22050,80968
59,arr_48483,22050,62311
59,arr_48484,22050,82419
59,arr_48485,22050,71644
59,arr_48486,22050,61186
59,arr_48487,22050,71556
59,arr_48488,22050,53673
59,arr_48489,22050,82619
59,arr_48490,22050,76064
59,arr_48491,22050,58381
59,arr_48492,22050,72452
59,arr_48493,22050,48685
59,arr_48494,22050,72515
59,arr_48495,22050,74875
59,arr_48496,22050,71516
59,arr_48497,22050,51782
59,arr_48498,22050,58381
59,arr_48499,22050,100896
59,arr_48500,22050,70099
59,arr_48501,22050,61791
59,arr_48502,22050,54607
59,arr_48503,22050,80036
59,arr_48504,22050,54626
59,arr_48505,22050,83849
59,arr_48506,22050,85676
59,arr_48507,22050,92810
59,arr_48508,22050,59523
59,arr_48509,22050,68685
59,arr_48510,22050,61158
59,arr_48511,22050,71596
59,arr_48512,22050,54621
59,arr_48513,22050,62412
59,arr_48514,22050,55607
59,arr_48515,22050,83014
59,arr_48516,22050,52803
59,arr_48517,22050,86569
59,arr_48518,22050,84679
59,arr_48519,22050,67752
59,arr_48520,22050,61243
59,arr_48521,22050,80008
59,arr_48522,22050,81945
59,arr_48523,22050,81968
59,arr_48524,22050,60221
59,arr_48525,22050,69244
59,arr_48526,22050,128512
59,arr_48527,22050,89150
59,arr_48528,22050,59386
59,arr_48529,22050,74637
59,arr_48530,22050,79805
59,arr_48531,22050,69552
59,arr_48532,22050,75753
59,arr_48533,22050,80743
59,arr_48534,22050,46153
59,arr_48535,22050,48030
59,arr_48536,22050,56272
59,arr_48537,22050,91905
59,arr_48538,22050,73495
59,arr_48539,22050,53673
59,arr_48540,22050,54647
59,arr_48541,22050,59939
59,arr_48542,22050,51044
59,arr_48543,22050,102637
59,arr_48544,22050,51782
59,arr_48545,22050,64991
59,arr_48546,22050,61259
59,arr_48547,22050,60264
59,arr_48548,22050,72555
59,arr_48549,22050,118623
59,arr_48550,22050,89487
59,arr_48551,22050,81861
59,arr_48552,22050,78109
59,arr_48553,22050,54635
59,arr_48554,22050,59229
59,arr_48555,22050,85696
59,arr_48556,22050,73398
59,arr_48557,22050,76897
59,arr_48558,22050,62134
59,arr_48559,22050,60252
59,arr_48560,22050,97590
59,arr_48561,22050,53390
59,arr_48562,22050,83216
59,arr_48563,22050,55565
59,arr_48564,22050,78164
59,arr_48565,22050,53390
59,arr_48566,22050,58406
59,arr_48567,22050,158109
59,arr_48568,22050,88553
59,arr_48569,22050,53493
59,arr_48570,22050,56562
59,arr_48571,22050,60242
59,arr_48572,22050,80011
59,arr_48573,22050,48550
59,arr_48574,22050,72012
59,arr_48575,22050,62412
59,arr_48576,22050,53679
59,arr_48577,22050,69701
59,arr_48578,22050,58111
59,arr_48579,22050,65608
59,arr_48580,22050,49921
59,arr_48581,22050,51611
59,arr_48582,22050,82638
59,arr_48583,22050,61254
59,arr_48584,22050,68781
59,arr_48585,22050,82897
59,arr_48586,22050,51826
59,arr_48587,22050,62190
59,arr_48588,22050,50874
59,arr_48589,22050,64496
59,arr_48590,22050,79123
59,arr_48591,22050,76314
59,arr_48592,22050,72462
59,arr_48593,22050,55572
59,arr_48594,22050,57406
59,arr_48595,22050,77257
59,arr_48596,22050,53656
59,arr_48597,22050,72459
59,arr_48598,22050,61154
59,arr_48599,22050,69605
59,arr_48600,22050,89471
59,arr_48601,22050,72711
59,arr_48602,22050,87610
59,arr_48603,22050,89487
59,arr_48604,22050,69244
59,arr_48605,22050,58434
59,arr_48606,22050,86569
59,arr_48607,22050,64956
59,arr_48608,22050,54646
59,arr_48609,22050,55565
59,arr_48610,22050,48041
59,arr_48611,22050,63088
59,arr_48612,22050,90321
59,arr_48613,22050,56562
59,arr_48614,22050,76314
59,arr_48615,22050,109091
59,arr_48616,22050,65967
59,arr_48617,22050,59283
59,arr_48618,22050,157896
59,arr_48619,22050,80124
59,arr_48620,22050,58411
59,arr_48621,22050,63086
59,arr_48622,22050,93169
59,arr_48623,22050,66874
59,arr_48624,22050,59359
59,arr_48625,22050,80992
59,arr_48626,22050,71303
59,arr_48627,22050,75298
59,arr_48628,22050,51333
59,arr_48629,22050,51795
59,arr_48630,22050,66903
59,arr_48631,22050,67108
60,arr_48632,22050,56681
60,arr_48633,22050,73015
60,arr_48634,22050,85603
60,arr_48635,22050,84053
60,arr_48636,22050,48128
60,arr_48637,22050,59158
60,arr_48638,22050,106245
60,arr_48639,22050,68786
60,arr_48640,22050,61102
60,arr_48641,22050,80652
60,arr_48642,22050,40535
60,arr_48643,22050,42227
60,arr_48644,22050,88652
60,arr_48645,22050,94092
60,arr_48646,22050,115763
60,arr_48647,22050,133182
60,arr_48648,22050,55214
60,arr_48649,22050,53465
60,arr_48650,22050,71833
60,arr_48651,22050,40584
60,arr_48652,22050,94092
60,arr_48653,22050,78835
60,arr_48654,22050,51220
60,arr_48655,22050,49128
60,arr_48656,22050,105471
60,arr_48657,22050,51431
60,arr_48658,22050,50368
60,arr_48659,22050,51851
60,arr_48660,22050,73947
60,arr_48661,22050,162521
60,arr_48662,22050,58078
60,arr_48663,22050,60371
60,arr_48664,22050,60821
60,arr_48665,22050,50112
60,arr_48666,22050,58659
60,arr_48667,22050,81158
60,arr_48668,22050,79127
60,arr_48669,22050,52031
60,arr_48670,22050,58082
60,arr_48671,22050,45814
60,arr_48672,22050,44176
60,arr_48673,22050,52346
60,arr_48674,22050,42967
60,arr_48675,22050,54973
60,arr_48676,22050,60197
60,arr_48677,22050,69532
60,arr_48678,22050,84503
60,arr_48679,22050,79127
60,arr_48680,22050,63158
60,arr_48681,22050,56489
60,arr_48682,22050,63580
60,arr_48683,22050,51433
60,arr_48684,22050,59208
60,arr_48685,22050,47864
60,arr_48686,22050,59575
60,arr_48687,22050,51431
60,arr_48688,22050,52346
60,arr_48689,22050,48128
60,arr_48690,22050,74884
60,arr_48691,22050,46935
60,arr_48692,22050,57213
60,arr_48693,22050,50166
60,arr_48694,22050,57683
60,arr_48695,22050,56533
60,arr_48696,22050,53465
60,arr_48697,22050,97234
60,arr_48698,22050,59420
60,arr_48699,22050,56617
60,arr_48700,22050,53767
60,arr_48701,22050,40535
60,arr_48702,22050,51354
60,arr_48703,22050,78286
60,arr_48704,22050,93025
60,arr_48705,22050,46098
60,arr_48706,22050,79315
60,arr_48707,22050,46848
60,arr_48708,22050,62853
60,arr_48709,22050,79877
60,arr_48710,22050,91967
60,arr_48711,22050,70963
60,arr_48712,22050,65327
60,arr_48713,22050,50300
60,arr_48714,22050,51220
60,arr_48715,22050,57205
60,arr_48716,22050,58989
60,arr_48717,22050,82246
60,arr_48718,22050,51855
60,arr_48719,22050,89219
60,arr_48720,22050,42218
60,arr_48721,22050,131604
60,arr_48722,22050,55180
60,arr_48723,22050,61107
60,arr_48724,22050,69315
60,arr_48725,22050,46401
60,arr_48726,22050,52719
60,arr_48727,22050,50684
60,arr_48728,22050,68360
60,arr_48729,22050,60425
60,arr_48730,22050,68037
60,arr_48731,22050,73518
60,arr_48732,22050,80311
60,arr_48733,22050,50612
60,arr_48734,22050,59054
60,arr_48735,22050,79798
60,arr_48736,22050,51371
60,arr_48737,22050,57683
60,arr_48738,22050,56266
60,arr_48739,22050,96171
60,arr_48740,22050,90441
60,arr_48741,22050,46078
60,arr_48742,22050,79718
60,arr_48743,22050,56757
60,arr_48744,22050,50899
60,arr_48745,22050,100072
60,arr_48746,22050,64689
60,arr_48747,22050,85062
60,arr_48748,22050,51379
60,arr_48749,22050,81657
60,arr_48750,22050,53802
60,arr_48751,22050,50684
60,arr_48752,22050,47994
60,arr_48753,22050,54505
60,arr_48754,22050,63312
60,arr_48755,22050,90441
60,arr_48756,22050,77865
60,arr_48757,22050,43978
60,arr_48758,22050,89073
60,arr_48759,22050,57518
60,arr_48760,22050,74692
60,arr_48761,22050,57002
60,arr_48762,22050,101358
60,arr_48763,22050,57518
60,arr_48764,22050,67756
60,arr_48765,22050,106245
60,arr_48766,22050,54010
60,arr_48767,22050,56141
60,arr_48768,22050,49431
60,arr_48769,22050,64996
60,arr_48770,22050,120542
60,arr_48771,22050,69995
60,arr_48772,22050,67705
60,arr_48773,22050,51812
60,arr_48774,22050,51495
60,arr_48775,22050,46401
60,arr_48776,22050,61266
60,arr_48777,22050,52047
60,arr_48778,22050,92913
60,arr_48779,22050,65694
60,arr_48780,22050,52754
60,arr_48781,22050,67869
60,arr_48782,22050,73947
60,arr_48783,22050,65246
60,arr_48784,22050,59575
60,arr_48785,22050,68566
60,arr_48786,22050,51423
60,arr_48787,22050,80311
60,arr_48788,22050,50872
60,arr_48789,22050,61538
60,arr_48790,22050,56879
60,arr_48791,22050,50064
60,arr_48792,22050,55067
60,arr_48793,22050,65935
60,arr_48794,22050,69199
60,arr_48795,22050,87579
60,arr_48796,22050,66075
60,arr_48797,22050,52062
60,arr_48798,22050,67079
60,arr_48799,22050,61107
60,arr_48800,22050,52872
60,arr_48801,22050,65142
60,arr_48802,22050,70557
60,arr_48803,22050,95121
60,arr_48804,22050,81829
60,arr_48805,22050,59621
60,arr_48806,22050,64648
60,arr_48807,22050,51817
60,arr_48808,22050,56971
60,arr_48809,22050,57693
60,arr_48810,22050,95195
60,arr_48811,22050,50300
60,arr_48812,22050,78860
60,arr_48813,22050,59254
60,arr_48814,22050,38800
60,arr_48815,22050,64246
60,arr_48816,22050,87482
60,arr_48817,22050,74692
60,arr_48818,22050,60436
60,arr_48819,22050,46079
60,arr_48820,22050,48710
60,arr_48821,22050,51053
60,arr_48822,22050,67965
60,arr_48823,22050,57057
60,arr_48824,22050,85062
60,arr_48825,22050,46098
60,arr_48826,22050,150782
60,arr_48827,22050,47607
60,arr_48828,22050,54620
60,arr_48829,22050,70522
60,arr_48830,22050,63093
60,arr_48831,22050,56860
60,arr_48832,22050,59208
60,arr_48833,22050,115763
60,arr_48834,22050,63952
60,arr_48835,22050,92068
60,arr_48836,22050,76643
60,arr_48837,22050,52062
60,arr_48838,22050,81717
60,arr_48839,22050,44176
60,arr_48840,22050,71627
60,arr_48841,22050,60939
60,arr_48842,22050,62928
60,arr_48843,22050,94556
60,arr_48844,22050,42967
60,arr_48845,22050,82067
60,arr_48846,22050,46247
60,arr_48847,22050,79877
60,arr_48848,22050,45100
60,arr_48849,22050,76040
60,arr_48850,22050,64936
60,arr_48851,22050,70550
60,arr_48852,22050,62864
60,arr_48853,22050,60145
60,arr_48854,22050,200304
60,arr_48855,22050,103409
60,arr_48856,22050,63952
60,arr_48857,22050,58989
60,arr_48858,22050,71871
60,arr_48859,22050,50899
60,arr_48860,22050,75315
60,arr_48861,22050,50873
60,arr_48862,22050,50024
60,arr_48863,22050,91340
60,arr_48864,22050,55403
60,arr_48865,22050,92048
60,arr_48866,22050,52529
60,arr_48867,22050,43978
60,arr_48868,22050,71957
60,arr_48869,22050,64386
60,arr_48870,22050,70522
60,arr_48871,22050,71757
60,arr_48872,22050,120542
60,arr_48873,22050,64996
60,arr_48874,22050,74884
60,arr_48875,22050,46880
60,arr_48876,22050,41455
60,arr_48877,22050,50024
60,arr_48878,22050,86399
60,arr_48879,22050,54859
60,arr_48880,22050,79895
60,arr_48881,22050,62928
60,arr_48882,22050,93997
60,arr_48883,22050,46848
60,arr_48884,22050,56197
60,arr_48885,22050,65925
60,arr_48886,22050,51855
60,arr_48887,22050,69694
60,arr_48888,22050,60280
60,arr_48889,22050,43993
60,arr_48890,22050,58078
60,arr_48891,22050,69190
60,arr_48892,22050,50166
60,arr_48893,22050,50964
60,arr_48894,22050,51496
60,arr_48895,22050,150782
60,arr_48896,22050,61102
60,arr_48897,22050,64780
60,arr_48898,22050,79718
60,arr_48899,22050,58484
60,arr_48900,22050,54043
60,arr_48901,22050,61922
60,arr_48902,22050,57205
60,arr_48903,22050,51708
60,arr_48904,22050,78748
60,arr_48905,22050,50257
60,arr_48906,22050,64221
60,arr_48907,22050,57040
60,arr_48908,22050,47393
60,arr_48909,22050,52837
60,arr_48910,22050,81657
60,arr_48911,22050,52965
60,arr_48912,22050,75948
60,arr_48913,22050,48710
60,arr_48914,22050,105471
60,arr_48915,22050,78748
60,arr_48916,22050,72607
60,arr_48917,22050,38252
60,arr_48918,22050,50645
60,arr_48919,22050,59606
60,arr_48920,22050,53657
60,arr_48921,22050,76580
60,arr_48922,22050,87482
60,arr_48923,22050,91840
60,arr_48924,22050,57268
60,arr_48925,22050,54211
60,arr_48926,22050,82207
60,arr_48927,22050,45831
60,arr_48928,22050,87582
60,arr_48929,22050,64352
60,arr_48930,22050,55403
60,arr_48931,22050,65694
60,arr_48932,22050,51433
60,arr_48933,22050,57213
60,arr_48934,22050,49003
60,arr_48935,22050,58966
60,arr_48936,22050,57222
60,arr_48937,22050,72191
60,arr_48938,22050,96171
60,arr_48939,22050,61266
60,arr_48940,22050,68746
60,arr_48941,22050,48015
60,arr_48942,22050,59728
60,arr_48943,22050,54505
60,arr_48944,22050,68575
60,arr_48945,22050,68350
60,arr_48946,22050,57516
60,arr_48947,22050,58325
60,arr_48948,22050,54085
60,arr_48949,22050,56488
60,arr_48950,22050,61922
60,arr_48951,22050,54925
60,arr_48952,22050,55421
60,arr_48953,22050,59565
60,arr_48954,22050,55604
60,arr_48955,22050,49464
60,arr_48956,22050,46055
60,arr_48957,22050,51371
60,arr_48958,22050,56681
60,arr_48959,22050,55517
60,arr_48960,22050,87579
60,arr_48961,22050,78860
60,arr_48962,22050,54346
60,arr_48963,22050,60371
60,arr_48964,22050,75315
60,arr_48965,22050,62991
60,arr_48966,22050,88147
60,arr_48967,22050,88701
60,arr_48968,22050,62864
60,arr_48969,22050,71757
60,arr_48970,22050,76939
60,arr_48971,22050,66005
60,arr_48972,22050,45831
60,arr_48973,22050,56617
60,arr_48974,22050,56971
60,arr_48975,22050,67079
60,arr_48976,22050,68763
60,arr_48977,22050,78286
60,arr_48978,22050,51666
60,arr_48979,22050,68746
60,arr_48980,22050,63749
60,arr_48981,22050,50939
60,arr_48982,22050,69315
60,arr_48983,22050,85472
60,arr_48984,22050,54548
60,arr_48985,22050,56711
60,arr_48986,22050,93997
60,arr_48987,22050,60436
60,arr_48988,22050,49796
60,arr_48989,22050,50956
60,arr_48990,22050,77776
60,arr_48991,22050,79214
60,arr_48992,22050,92068
60,arr_48993,22050,55336
60,arr_48994,22050,60821
60,arr_48995,22050,96450
60,arr_48996,22050,65961
60,arr_48997,22050,60659
60,arr_48998,22050,49867
60,arr_48999,22050,46935
60,arr_49000,22050,61538
60,arr_49001,22050,73842
60,arr_49002,22050,58810
60,arr_49003,22050,71957
60,arr_49004,22050,58325
60,arr_49005,22050,85800
60,arr_49006,22050,79315
60,arr_49007,22050,57181
60,arr_49008,22050,79214
60,arr_49009,22050,56399
60,arr_49010,22050,61968
60,arr_49011,22050,73842
60,arr_49012,22050,61968
60,arr_49013,22050,38800
60,arr_49014,22050,46905
60,arr_49015,22050,93025
60,arr_49016,22050,46777
60,arr_49017,22050,54211
60,arr_49018,22050,49867
60,arr_49019,22050,71678
60,arr_49020,22050,51053
60,arr_49021,22050,49801
60,arr_49022,22050,76122
60,arr_49023,22050,47288
60,arr_49024,22050,80380
60,arr_49025,22050,65246
60,arr_49026,22050,51996
60,arr_49027,22050,50872
60,arr_49028,22050,53657
60,arr_49029,22050,76292
60,arr_49030,22050,77865
60,arr_49031,22050,61366
60,arr_49032,22050,54877
60,arr_49033,22050,52529
60,arr_49034,22050,46880
60,arr_49035,22050,55765
60,arr_49036,22050,43993
60,arr_49037,22050,60041
60,arr_49038,22050,83248
60,arr_49039,22050,98311
60,arr_49040,22050,51495
60,arr_49041,22050,76643
60,arr_49042,22050,84053
60,arr_49043,22050,55765
60,arr_49044,22050,54548
60,arr_49045,22050,46055
60,arr_49046,22050,46777
60,arr_49047,22050,106339
60,arr_49048,22050,53285
60,arr_49049,22050,47393
60,arr_49050,22050,77776
60,arr_49051,22050,51851
60,arr_49052,22050,64633
60,arr_49053,22050,58534
60,arr_49054,22050,54757
60,arr_49055,22050,65757
60,arr_49056,22050,61716
60,arr_49057,22050,46772
60,arr_49058,22050,78679
60,arr_49059,22050,57057
60,arr_49060,22050,75365
60,arr_49061,22050,57146
60,arr_49062,22050,94556
60,arr_49063,22050,57268
60,arr_49064,22050,79036
60,arr_49065,22050,62182
60,arr_49066,22050,38685
60,arr_49067,22050,73269
60,arr_49068,22050,60197
60,arr_49069,22050,67965
60,arr_49070,22050,67337
60,arr_49071,22050,54495
60,arr_49072,22050,60280
60,arr_49073,22050,64221
60,arr_49074,22050,54757
60,arr_49075,22050,70963
60,arr_49076,22050,62991
60,arr_49077,22050,131604
60,arr_49078,22050,82207
60,arr_49079,22050,50873
60,arr_49080,22050,67705
60,arr_49081,22050,166027
60,arr_49082,22050,49147
60,arr_49083,22050,61056
60,arr_49084,22050,151424
60,arr_49085,22050,70398
60,arr_49086,22050,40584
60,arr_49087,22050,70550
60,arr_49088,22050,63158
60,arr_49089,22050,56489
60,arr_49090,22050,101358
60,arr_49091,22050,86399
60,arr_49092,22050,52586
60,arr_49093,22050,70745
60,arr_49094,22050,46078
60,arr_49095,22050,50939
60,arr_49096,22050,57416
60,arr_49097,22050,69199
60,arr_49098,22050,70674
60,arr_49099,22050,58659
60,arr_49100,22050,247367
60,arr_49101,22050,57693
60,arr_49102,22050,60145
60,arr_49103,22050,62317
60,arr_49104,22050,49147
60,arr_49105,22050,76939
60,arr_49106,22050,92913
60,arr_49107,22050,200304
60,arr_49108,22050,57516
60,arr_49109,22050,64384
60,arr_49110,22050,65511
60,arr_49111,22050,68575
60,arr_49112,22050,64633
60,arr_49113,22050,80380
60,arr_49114,22050,60619
60,arr_49115,22050,67910
60,arr_49116,22050,52031
60,arr_49117,22050,85536
60,arr_49118,22050,82760
60,arr_49119,22050,52586
60,arr_49120,22050,67910
60,arr_49121,22050,42269
60,arr_49122,22050,78679
60,arr_49123,22050,55517
60,arr_49124,22050,49067
60,arr_49125,22050,49431
60,arr_49126,22050,71678
60,arr_49127,22050,65961
60,arr_49128,22050,149047
60,arr_49129,22050,54524
60,arr_49130,22050,81158
60,arr_49131,22050,84543
60,arr_49132,22050,71009
60,arr_49133,22050,50835
60,arr_49134,22050,74848
60,arr_49135,22050,40006
60,arr_49136,22050,70674
60,arr_49137,22050,62668
60,arr_49138,22050,70745
60,arr_49139,22050,59699
60,arr_49140,22050,76549
60,arr_49141,22050,64386
60,arr_49142,22050,85536
60,arr_49143,22050,69006
60,arr_49144,22050,59728
60,arr_49145,22050,51436
60,arr_49146,22050,82246
60,arr_49147,22050,55604
60,arr_49148,22050,75948
60,arr_49149,22050,55336
60,arr_49150,22050,58810
60,arr_49151,22050,52120
60,arr_49152,22050,54877
60,arr_49153,22050,63484
60,arr_49154,22050,74848
60,arr_49155,22050,79798
60,arr_49156,22050,73269
60,arr_49157,22050,85800
60,arr_49158,22050,51581
60,arr_49159,22050,92048
60,arr_49160,22050,63484
60,arr_49161,22050,85603
60,arr_49162,22050,79805
60,arr_49163,22050,82067
60,arr_49164,22050,52872
60,arr_49165,22050,50064
60,arr_49166,22050,54925
60,arr_49167,22050,66005
60,arr_49168,22050,46905
60,arr_49169,22050,68037
60,arr_49170,22050,176301
60,arr_49171,22050,57808
60,arr_49172,22050,59508
60,arr_49173,22050,142560
60,arr_49174,22050,58082
60,arr_49175,22050,57181
60,arr_49176,22050,49128
60,arr_49177,22050,80652
60,arr_49178,22050,78272
60,arr_49179,22050,79036
60,arr_49180,22050,80863
60,arr_49181,22050,49464
60,arr_49182,22050,59699
60,arr_49183,22050,48637
60,arr_49184,22050,117985
60,arr_49185,22050,80865
60,arr_49186,22050,52754
60,arr_49187,22050,42269
60,arr_49188,22050,65947
60,arr_49189,22050,78272
60,arr_49190,22050,55214
60,arr_49191,22050,96030
60,arr_49192,22050,50580
60,arr_49193,22050,40006
60,arr_49194,22050,55544
60,arr_49195,22050,73015
60,arr_49196,22050,47864
60,arr_49197,22050,56711
60,arr_49198,22050,91967
60,arr_49199,22050,88652
60,arr_49200,22050,69605
60,arr_49201,22050,52047
60,arr_49202,22050,58534
60,arr_49203,22050,55327
60,arr_49204,22050,54524
60,arr_49205,22050,57071
60,arr_49206,22050,67402
60,arr_49207,22050,51875
60,arr_49208,22050,67402
60,arr_49209,22050,65925
60,arr_49210,22050,81717
60,arr_49211,22050,117985
60,arr_49212,22050,120478
60,arr_49213,22050,100250
60,arr_49214,22050,106339
60,arr_49215,22050,51708
60,arr_49216,22050,45276
60,arr_49217,22050,93678
60,arr_49218,22050,57683
60,arr_49219,22050,47288
60,arr_49220,22050,59032
60,arr_49221,22050,61056
60,arr_49222,22050,60043
60,arr_49223,22050,59779
60,arr_49224,22050,47994
60,arr_49225,22050,51423
60,arr_49226,22050,166027
60,arr_49227,22050,51346
60,arr_49228,22050,68566
60,arr_49229,22050,83248
60,arr_49230,22050,52737
60,arr_49231,22050,45814
60,arr_49232,22050,69006
60,arr_49233,22050,54620
60,arr_49234,22050,79866
60,arr_49235,22050,57808
60,arr_49236,22050,50368
60,arr_49237,22050,56879
60,arr_49238,22050,64040
60,arr_49239,22050,56197
60,arr_49240,22050,60041
60,arr_49241,22050,91340
60,arr_49242,22050,109191
60,arr_49243,22050,72259
60,arr_49244,22050,87092
60,arr_49245,22050,50956
60,arr_49246,22050,45097
60,arr_49247,22050,80275
60,arr_49248,22050,73518
60,arr_49249,22050,97279
60,arr_49250,22050,65142
60,arr_49251,22050,71627
60,arr_49252,22050,65511
60,arr_49253,22050,48637
60,arr_49254,22050,51593
60,arr_49255,22050,51875
60,arr_49256,22050,63409
60,arr_49257,22050,51872
60,arr_49258,22050,79866
60,arr_49259,22050,54859
60,arr_49260,22050,87092
60,arr_49261,22050,50964
60,arr_49262,22050,76549
60,arr_49263,22050,42227
60,arr_49264,22050,79805
60,arr_49265,22050,62668
60,arr_49266,22050,65935
60,arr_49267,22050,98311
60,arr_49268,22050,50612
60,arr_49269,22050,59420
60,arr_49270,22050,72259
60,arr_49271,22050,57416
60,arr_49272,22050,50112
60,arr_49273,22050,50444
60,arr_49274,22050,71009
60,arr_49275,22050,48015
60,arr_49276,22050,45276
60,arr_49277,22050,51496
60,arr_49278,22050,166562
60,arr_49279,22050,71250
60,arr_49280,22050,56488
60,arr_49281,22050,47881
60,arr_49282,22050,102921
60,arr_49283,22050,54085
60,arr_49284,22050,60659
60,arr_49285,22050,59565
60,arr_49286,22050,80275
60,arr_49287,22050,60425
60,arr_49288,22050,100072
60,arr_49289,22050,57222
60,arr_49290,22050,50444
60,arr_49291,22050,69190
60,arr_49292,22050,62888
60,arr_49293,22050,97234
60,arr_49294,22050,49796
60,arr_49295,22050,51593
60,arr_49296,22050,46772
60,arr_49297,22050,53767
60,arr_49298,22050,61366
60,arr_49299,22050,47539
60,arr_49300,22050,71833
60,arr_49301,22050,103409
60,arr_49302,22050,69532
60,arr_49303,22050,51436
60,arr_49304,22050,91840
60,arr_49305,22050,91401
60,arr_49306,22050,49890
60,arr_49307,22050,56141
60,arr_49308,22050,59621
60,arr_49309,22050,57002
60,arr_49310,22050,79895
60,arr_49311,22050,77351
60,arr_49312,22050,64689
60,arr_49313,22050,166562
60,arr_49314,22050,72607
60,arr_49315,22050,63312
60,arr_49316,22050,59158
60,arr_49317,22050,47539
60,arr_49318,22050,93678
60,arr_49319,22050,61952
60,arr_49320,22050,59054
60,arr_49321,22050,84503
60,arr_49322,22050,95121
60,arr_49323,22050,85472
60,arr_49324,22050,51379
60,arr_49325,22050,68763
60,arr_49326,22050,80863
60,arr_49327,22050,57040
60,arr_49328,22050,55067
60,arr_49329,22050,48981
60,arr_49330,22050,67337
60,arr_49331,22050,72191
60,arr_49332,22050,69605
60,arr_49333,22050,88147
60,arr_49334,22050,60939
60,arr_49335,22050,59032
60,arr_49336,22050,63093
60,arr_49337,22050,57708
60,arr_49338,22050,53802
60,arr_49339,22050,68360
60,arr_49340,22050,57708
60,arr_49341,22050,66075
60,arr_49342,22050,53285
60,arr_49343,22050,52737
60,arr_49344,22050,58484
60,arr_49345,22050,49801
60,arr_49346,22050,46247
60,arr_49347,22050,45100
60,arr_49348,22050,97279
60,arr_49349,22050,63580
60,arr_49350,22050,51354
60,arr_49351,22050,133182
60,arr_49352,22050,51812
60,arr_49353,22050,96030
60,arr_49354,22050,58608
60,arr_49355,22050,52965
60,arr_49356,22050,63409
60,arr_49357,22050,96450
60,arr_49358,22050,62774
60,arr_49359,22050,65747
60,arr_49360,22050,58608
60,arr_49361,22050,62182
60,arr_49362,22050,64936
60,arr_49363,22050,149047
60,arr_49364,22050,52120
60,arr_49365,22050,142560
60,arr_49366,22050,59779
60,arr_49367,22050,84543
60,arr_49368,22050,42218
60,arr_49369,22050,58966
60,arr_49370,22050,62774
60,arr_49371,22050,56860
60,arr_49372,22050,59254
60,arr_49373,22050,70398
60,arr_49374,22050,64246
60,arr_49375,22050,62888
60,arr_49376,22050,56926
60,arr_49377,22050,57683
60,arr_49378,22050,64123
60,arr_49379,22050,56926
60,arr_49380,22050,69694
60,arr_49381,22050,56266
60,arr_49382,22050,89073
60,arr_49383,22050,59508
60,arr_49384,22050,62853
60,arr_49385,22050,54495
60,arr_49386,22050,47881
60,arr_49387,22050,52719
60,arr_49388,22050,55180
60,arr_49389,22050,68786
60,arr_49390,22050,65947
60,arr_49391,22050,70557
60,arr_49392,22050,71250
60,arr_49393,22050,59832
60,arr_49394,22050,62317
60,arr_49395,22050,68350
60,arr_49396,22050,65473
60,arr_49397,22050,76122
60,arr_49398,22050,47607
60,arr_49399,22050,54010
60,arr_49400,22050,80865
60,arr_49401,22050,91401
60,arr_49402,22050,88701
60,arr_49403,22050,76292
60,arr_49404,22050,52837
60,arr_49405,22050,60619
